time,floor,name,user_url,img,level,content,reply,ip
2025-01-02 20:49:35,16,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"新年第二天，第一天有点伤，有点丧，出于自己的敏感和对情绪蔓延的控制力，有点沉浸式低落，起因是阿饼和我产生了误会，和我对节日期待但未达到预期的一种失落感。这两方面让我有些对跨年沮丧。不过，这其中反思一下自己对伴侣之间是否应该不指责，多倾听，允许别人犯错，允许自己的目标没达到呢？
哭哭啼啼的，对这个崭新的节日很不友好，但我还是要允许自己就这样，虽然我太期待愉快的跨年，但事实总是和想象的有区别。
此刻，我还在加班中，节后就这么累，抱抱自己。",0,
2025-01-08 08:23:44,18,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"因为游泳，突然感觉这几天很疲惫，脑子困，身体乏，工作也累，每天需要费脑子的活儿一个接着一个，还要面对亲密关系中的些许问题，自己的身体情况也总不好。
但总归越来越好，毕竟课不是白上的，心不是白修的，自己给自己做的功课远胜于吃药。
抗抑方法：累也要坚持，不沉溺于“舒适圈”对于emo的人来说我觉得很重要。不难受时就享受现状，这是大部分朋友的做法，但这恰恰是训练自己心智的最好时机。不要在自己没有能量的时候哭天抢地的觉得自己为什么很无力，这就像把你扔在水里你自己决定阻力很大，如果你上岸了，你自然没那么大的阻力。游泳也教会了我很多，让我感悟到当你可以冲破阻力时的愉悦感。",1,
2025-01-08 08:25:16,19,贴吧用户_J4QE9SW,https://tieba.baidu.com/home/main?un=%E8%B4%B4%E5%90%A7%E7%94%A8%E6%88%B7_J4QE9SW,https://himg.bdimg.com/sys/portrait/item/tb.1.8bf8b15d.d6v-Wllzxe8ew3AN5OnY-g?t=1775037589,,我也感觉最近好累image_emoticon66,0,
2025-01-08 18:11:12,20,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"今天聊聊康复路上的运动的作用吧，
主要是因为我上周游了泳，发现长时间不锻炼、游泳时间过长，身体消耗过多，容易导致全身乏力、犯困等现象。今天已经过去了四天了，我还是困困的，有个床就想瘫倒的状态，早上靠着喝茶提神度日。真是身体哪个部位不练，哪个部位感觉酸疼的厉害，反而是经常伸拉的关节反而一点都没事。
所以emo和蕉绿的朋友需要平时多抻拉关节韧带，也是一种放松的活动，不要小瞧这个动作，它能让身体变得舒展，而且对于心情的恢复很有帮助。之前我在学习正念时，还有专门的正念瑜伽课，做起来非常的吃力，主要不是因为动作难度大，而是因为自己平时对韧带的抻拉太少了，身体僵硬导致抻拉时非常难受而且坚持时间很短。但是做完正念瑜伽后感觉的确是放松了很多，至少身体变得轻盈点了。我平时做的运动基本都是慢节奏的有氧，比如慢跑、健身操、拉伸、站桩等，但是这些我坚持的都不太理想，只能是交叉着进行，一个运动久了会腻歪，会排斥，会烦躁，会不想坚持。所以每次时间不要太长，先养成习惯，再说质量的问题。
如果心情不好，那就多做运动，但不要像我这次似得累着自己，爱自己是大前提，康复毕竟是条路，长着呢。何必急于一时。其实照顾好自己比康复更关键，鸡汤很多，大家可以自己没事看，但是从一个正在经历的人来说，照顾自己就是好好吃饭、好好睡觉、好好做现在，哪怕发呆，也请好好的发呆。自己体会吧，很多东西不是传授出来的，而是自己行动得到的收获。
挤点时间写东东，也不错，工作太忙了，我得爱自己了，不超量，写作也是如此。
如果大家觉得累，不为难自己，但是请专注这当下的一刻吧。",0,
2025-01-12 15:44:16,21,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"近两天做了心理咨询，见了阿饼的父母。
心境低落和烦躁了点，但是，还是把该做的都做了。丑媳妇还是得见婆婆的，不过我根本没太紧张。毕竟自己因为工作性质见识的人多了，也多少会对形形色色的人不社恐。当然，出于我要成为他们家的一份子了，我得学会接纳不一样的家庭状态及接下来的状况。",0,
2025-01-12 21:56:23,22,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"我最近感觉很累，尤其这两天，大脑还是感觉头皮有点发紧。因为我思考了一些问题，也想了想接下来要走的路。我对很多事情不满意，对很对的问题还想着改变，但，很多还是要接纳，接纳确实是我需要的功课。
其实，我真的很羡慕阿饼，想问题还是很简单的，开心不好吗？其实世界的本质都是一样的，何必要那么认清黑白，非黑即白不是我们这种人应该想的，二元结构才是正确的一种思维方式。
我其实有点恐婚，不是因为对方对我不好，也许是我敏感的性格特点吧。",0,
2025-01-15 18:50:40,23,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"头皮发紧，哈欠多，依然是我现阶段需要调整和解决的问题，也或者它解决不了，只能摆在那儿。好多症状我都经历并解决了，但就是这个症状，始终偶尔发生，加之工作和生活的快节奏，本来就容易让人疲惫。但我没有放弃任何，还是带着困难在前行，只要力所能及，就不要轻言放弃。
写这段话时我刚下班，脑子还有些疲惫，思维没有那么敏捷，不过时常记录会让我自己更加清晰的了解仍需改善和调整的方面吧，也吐吐槽，释放一下疲惫感。",0,
2025-01-28 17:41:14,35,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,这几天有点累，但也算有收获吧。对于外出旅游，我算是比较会规划的了，但是阿炳似乎还是不太有经验，只能给他些时间。锻炼一个人最好的办法就是让他去实践。其实抗抑何尝不是，不去做在家想一天也是无济于事。,0,
2025-01-29 22:47:14,36,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"旅程结束，今天上午睡了一觉，忽然觉得拜年微信还没发，就赶紧瞪着眼睛准备，下午收拾皮箱整理衣物，总感觉春节没有正八经的做顿像样的饭菜，所以打算买点食材，可是和阿饼磨磨蹭蹭的耽误了时间，结果商超都关门了，从家乐福到菜市场折腾了一圈，我有点小火苗，嘴上说没买到菜烦躁，其实觉察到可能是自己这一天没做什么“有用”的事，“正事”一件没做的空虚自责感，有点点烦躁，所以我赶紧动起来做到，洗衣服，收拾屋子和衣物。到现在我才安安静静的坐在床上敷面膜，明天开始尽量规律作息，不要破坏我的生物钟。
抗抑秘诀：很多问题出在自己这儿，映射到别人身上，觉察很重要，保持好对情绪的觉察，然后不用管它，自己做好当下。",0,
2025-01-30 11:28:33,38,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"今日正值正月初二，也是本月的最后一天。清晨醒来，虽未感到困倦，但浅眠依旧。长久以来，我发现自己属于睡眠较浅的人群之一。独处时更容易达到宁静状态，这比与他人长时间共处一室更能助我恢复心力。
独自一人时，找些事情来做显得尤为重要，哪怕只是阅读书籍也好，毕竟我已经很久没有坚持每天读一篇文章了，这样的懒散态度确实需要改变。读书和进行正念练习能使我较快地回归平静的状态。正如我一直提醒自己的那样，今年的目标是减少内心消耗，少说多做。
有时，我会过于关注关系中的对方而忽略了自身的感受和需求。找到真正让自己开心的事情去做才是关键，比如每日记录一些个人经历和感受，这种日记形式的写作有助于我在静下心来的同时减少内耗带来的能量损耗。对于像我这样的人来说，真正实现减少内心消耗并非易事，从意识层面难以迅速抽离，初级阶段只能通过转变行动开始实践，这是相对有效的途径之一。当因为某个问题、事物或人而感到不适时，实际上内心消耗已经开始了。此时应采取行动解决问题，而不是停滞不前，无谓地消耗自身能量。
以最近去开封游玩的经历为例，由于事先没有做好攻略，我们错过了一个非常精彩的演出，对此我感到十分懊悔，并且一路上都在责怪同行的朋友阿饼，这是我对问题习惯性的消极反应。但实际上我的思维仍停留在过去，未能及时做出决定：要么继续游览景区，要么返回明天再来观看错过的节目。正在我陷入自我纠结之时，一位请求帮忙拍照的中年男士无意间帮助我走出了困境，他提供的建议让我最终决定购买夜游门票继续参观。尽管错过了白天的精彩表演，但晚上的清明上河园同样给我带来了不少惊喜，如杨志卖刀、民俗绝活展示以及打铁花等节目都非常精彩。为了避免遗憾，次日我们本打算再次前往上河园观赏，但在询问知情人士后了解到若想获得较好的观赏体验至少需排队两小时，加之天气寒冷，遂放弃了这一计划。相比于第一天的内心挣扎，第二天果断行动后决策变得轻松许多，也减少了对这件事的困扰。通过实际体验积累经验后再去尝试新的体验，或许是减少内心消耗乃至缓解精神压力的有效方法之一。
康复之路漫长而艰巨，唯有不断觉察并持续练习，才能取得显著进步与提升。今天，我将沉浸于书本之中，期待能够达到静心的效果。",0,
2025-01-30 16:31:40,39,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"今天偶然看到了一则标题为“为什么一到过年，家里的矛盾就会被放大，就会容易吵架”的热议，对于如何走出这样的心灵困境，我也有自己的见解和感悟想要分享，这不仅是对自己经历的一种回顾与总结，也是希望能够给同样处于困惑中的病友们带来一丝启发和安慰。
面对像春节等节日，绿蕉和emo的你该如何“让内心也沾点喜乐”的度过？
事实上，像我们这样的人，别说过年这种传统佳节了，即便是遇到再大的喜事似乎也很难触动我们内心那根快乐的弦。我们仿佛是戴着无形金钟罩的行者，在这个喧嚣世界里独自穿梭。外界的鞭炮齐鸣、欢声笑语，这一切看似热闹非凡的声音，于我们而言，自动被屏蔽在外，难以穿透那层自我保护的屏障，进入不到我们的内心深处。别人因为一个梗被都逗得前仰后合，而我们的感觉是这有啥可笑的，笑点在哪儿呢？
我，很难被逗乐。
我，很难融入到这异彩纷呈、充满欢乐与活力的节日氛围中。
但我很乖巧，我也会一直安安静静的坐在家人、朋友、同学们中间，那些能让他人捧腹的瞬间在我这里往往只能激起一丝礼貌性的微笑，即使内心的感受并不如表面那般欢快，我还是会配合着大家，时不时地点头附和一下他们的讨论，既不打扰这份热闹，也不让自己的不同显得突兀。
她们越是开心，我越是很难开心，相比她们欢声笑语的节日状态，我内心的“emo和绿蕉”症状更明显了。是的，曾经甚至还会带着躯体症状去硬坚持着。
疫情三年我没有办法回家过年，也正是这三年让我开始转变过节的方式，以自己喜欢的形式过年。贴自己喜欢的窗花和对联，做符合自己口味的年夜饭，准备自己喜欢的零食、在自己喜欢的时间出去散步，看自己喜欢的节目寻找乐趣，不想说话的时候可以一个人安静的待着，这一切都完全是自己的意愿，不需要迁就任何人。偶尔和朋友出来小聚一下，人少也不吵不闹，谈谈心聊聊天，其实更适合我们这样的人，在人多的环境下我们可能不是那个焦点人物，但在一两好友约会中，我们可以被更加重视和得到关注，也满足了内心的那种孤独、缓解了社交带来的压力和恐惧。
之所以我有以上的体会，也是因为和前男友一过节就容易吵架闹矛盾，其中有两个春节我都是在难过和焦虑中度过，越是想在别人那里得到些关注和爱，越是得不到，反而是关注自己如何过节让自己更容易快乐。
过节对于一个正常人尚且都很累，规矩和仪式很多，在不得不做的形式中人的自我空间都会被压抑，还要在过节期间应对复杂的人际关系，有些约定俗成的规矩我们不得不去做，要时刻恭维长辈，整个人好像被安置在传统阶级观念上动弹不得，可想而知其精神压力之大。所以建议对于emo和绿蕉的人来说，适度和这些规矩仪式保持距离，这个时候考虑别人不如更多的照顾自己的感受，回归自我主体性。不要觉得这样很丢人，会引来人的非议，活在别人的眼光中其实才是最伤害自己的。尤其是过节期间还要天天熬夜、应酬、七大姑八大姨的串亲戚、准备红包、想着怎么说话，这些都会加重我们的精神负担，甚至是经济负担。所以这两年的我不再为了面子而硬着头皮去给红包、熬夜应酬或想着怎么说好听的话，而是根据自己的经济能力适度发红包，虽然少点但能表达祝福就好，不想应酬就出去旅游过年，让自己远离迎来送往的春节习俗，在旅途中更好的放松自己，但也要注意规律点作息，按时吃饭，即使不能，也要注意饮食搭配，有一定的户外活动，维持有时候比治病更重要。
过年期间吵架其实也是蛮正常的一件事，毕竟人和人的空间密度变小，势必要发生碰撞和摩擦，能吵架也是一种沟通，只要能互相沟通解决问题就好。别为了所谓的节日仪式感把自己搞得太累太烦。
所以说，过年期间，本就是节假日，是休养和调整的重要阶段，也新的一年的开始，能让自己少忙点，少累点最好，毕竟现在国内城镇化水平也越来越高，更何况我们还带着emo和绿蕉，可以尝试和家里老人沟通一下自己的需求，怎么能让彼此都舒服点过，也相信家人会给予我们更多的理解。
今天大年初二，我选择让男友回家陪他父母，走亲访友，而我安然于一个人安静的在家里做点自己喜欢的事情。此刻，我写完这段话，希望可以安慰到那个不太快乐的你，动起来吧，任何不断地体验都会带给你新的感受和治愈。",0,
2025-02-02 09:44:21,40,油亮人参,https://tieba.baidu.com/home/main?un=%E6%B2%B9%E4%BA%AE%E4%BA%BA%E5%8F%82,https://himg.bdimg.com/sys/portrait/item/tb.1.710d2ab8.ysvszPIIxEB1dFu1d28z4g?t=1437403457,,期待继续更新，分享经验给抑郁症朋友,0,
2025-02-02 12:39:10,41,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"春节这几天状态不是很好，昨天聊到结婚及后面的打算，有点感到焦虑，具体的原因以后有空再和大家吐槽。男友安慰了我很长时间，我看着他，感觉和几年前我看他时的眼光不一样了，此刻，我更怀着的是一颗感恩的心。
今天想聊聊康复路上家人的陪伴到底起到多大的作用。
这个问题见仁见智，我仅就个人经历表达观点，不对的地方还请包容。在我患病的这些年里，家人们的表现可谓喜忧参半。有时，他们能给予我较好的安抚和陪伴，让我感受到无尽的温暖和支持；而有时，他们的某些态度或行为却难以让我理解，甚至在某种程度上加剧了我的病情。然而，不可否认的是，每当我的状况有所好转时，家人的鼓励与支持也起到了至关重要的作用。这种好与坏的影响交织出现，并非单一因素孤立存在，而是彼此依存、相互影响。可以说，无论是正面的支持还是负面的压力，都在某种意义上促进了我的成长，加速了我的康复过程。这使我深刻认识到，在面对疾病的过程中，每一种经历都有其独特的价值和意义，而好坏并存才是生活的本来面目。就像之前打我记事起到奶奶去世，相比于父母，我感觉她是我抑郁时最好的陪伴，不管我掉多少眼泪，她都愿意安慰我，照顾我的情绪，但是她终究在我上大二的时候离开了我，我还是要自己前行，学会自己安抚自己。毕竟，我和爸妈的关系一直不太好，不亲密，在心理上有一定的距离感，我没有办法和他们诉说心里话，因为父母从小对我关照的不周，让我缺失了很多应该得到的爱，在心理成形的时候我没有得到，都是奶奶带着我，大伯陪我玩，我的童年看着幸福，实际上不幸。母亲的严苛、父亲的责骂，家庭的争吵，在我幼小的心灵种下了苦果，我感觉不到家里的爱和温馨，还经常被训得哭哭啼啼，委屈巴巴，夹杂在家庭不和谐的关系中，我还要选择“站队”，站在妈妈这边，我感觉妈妈对我并没那么好，站在奶奶这边，我又感觉妈妈生我养我，也许她和奶奶之间的矛盾并不是看起来的那样，她的盛气凌人，咄咄逼人也许是有原因的，我很难。家庭的分崩离析让我感到很痛苦，殃及到我这个孩子身上，我最终还是选择站在奶奶这边，但也因此和我妈彻底变得疏远了，可以说直到我生病家庭关系依然不和谐，那会正在上高中的我是全家人的希望，所以即使在不和谐也要尽力安抚好我的情绪，让哦我能顺利高考。
大学二年级的时候奶奶生病离世，也是她的离开让我更加的坚强起来，因为没有了心理上的依靠感，我必须自己照顾好自己。随着奶奶的离去，我和妈妈的关系得到了缓和，也开始变得好起来，在我比较纠结痛苦时给了我很多的启示和安慰，在我康复的最后几年妈妈在我的恢复中起到了很重要的作用。
除了家人，其实亲密关系也对病情的影响蛮大的。那就不得不提到我的几任男朋友了。第一任男友是我比较心仪的，但是因为客观原因我们无法在一起，因为我们还是同事关系，我难过到最终选择了辞职，那是一个让我曾经很有动力也很开心的男友，我甚至幻想过和他结婚的样子，造化弄人。从此之后改变了我对感情的态度，我想的也只有找到一个爱我的人就可以了，因为我爱的人确实可遇不可求。相比于第一任男友短暂的相处时间，我和第二任男友相处的时间还蛮长的，但这段让我很痛苦的感情经历把我弄到了很糟糕的状态，一度抑郁焦虑很重，那个时候的我最大的问题就是放不下这段关系，而在关系中又没办法情绪稳定的和对方相处，对方也厌烦了，失去了往日的真情，是的，感情在现实面前真的有点廉价，经不住磨难的感情势必最终断裂，经历了快2年半的感情就这样终结掉了，而我的状态在之后的很长一段时间里都很糟糕，我记得那时吃不好，睡不下，还要面对即将到来的专业职称考试，我逼着自己学习，逼着自己成为一个正常的状态应付工作，但只有我自己知道好难受，甚至是绝望。那时我生气憋闷就会偶尔找阿饼出来聊聊或者转转，只有他可以毫无怨言的陪着我吃饭逛公园，他就像是我的药一样帮助我排解不良的情绪，让我得以在这糟糕的恋爱关系中得到一些安抚。阿饼在我最难的时候始终对我不离不弃，陪伴着我，让我熬过了这段时光，但在接受他的问题上我还是犹豫了很长时间，甚至因为他不是我择偶的首选，相比于前两任，那时我在他身上还看不出明显的优势，而我又是个典型的慕强的姑娘，我喜欢仰望、欣赏男人，所以我纠结了相当长的一段时间，好在最终我还是选择了他。在康复的这条路上，他给予了我诸多的陪伴和支持，其间，我的状态也曾让他感到疲惫不堪，然而，他所展现出的坚韧与毅力却着实令我感到惊讶。这段经历让我们双方都收获了成长，同时也让我对他充满了感激之情。我好起来得益于他的理解和陪伴，当然我自己才是康复的核心，如果自己不去努力调整治疗，那么可能再多的陪伴也只是表面缓解而已。所以对于康复这件事情，不要寄希望于家人和朋友，甚至是亲朋好友的援助，而是要把希望聚焦到自己身上，即使在康复路上遇到各种艰难险阻，也不要怪别人，毕竟没有人有义务为你的焦虑和抑郁而承担任何的责任，也没有义务时刻照顾到你的感受，你才是自己健康恢复的第一责任人，但阻力有时也会让你觉悟的更深，改变的动力更大，不是坏事。
我们应避免频繁地抱怨自身的不适与困扰，而是尝试去接纳并与这些情绪和平共处。随着春天脚步日益临近，这个万物复苏、生机勃勃的季节极易唤起人们内心深处的情感波动，因此，希望病友们能够更加善待自己，保持身心的和谐与健康。请记得，照顾好自己是我们面对生活挑战时最坚实的后盾。
对未来担忧时，请告诉自己，我先过好今天再说。",1,
2025-02-02 12:47:34,42,well😘,https://tieba.baidu.com/home/main?un=jingwei081077,https://himg.bdimg.com/sys/portrait/item/tb.1.f9587d4f.zholDzm4rGqq_t8n6OdliA?t=1534387286,,"抗抑方法：爱早醒的朋友们，“不要赖床、不要赖床、不要赖床”，重要的事情说三遍。尽快起来找活动做，比如简单的有氧运动、大声读文章、唱首自己喜欢的歌、做顿早餐等，就是不要闲待，早晨人的精神状态更容易偏向emo，也更容易出现各种悲观的各种念头，陷入低落负面的情绪漩涡，从而影响一天的精神状态。
这不，我今儿就赖床不舒服了吧，而且一旦赖久了就更没起床的动力了，因为最近心里有事，有点情绪低落，允许当下，允许现在的自己就这样，加油吧！",0,
